Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
1656,"NEAR JAGANNATH TEMPLE, PURI, ORISSA",ODISHA,25,27,7,8.4,1160,1450,2013
1657,"HOSPITAL - BUSSTAND- MAUSHIMA TEMPLE AREA, PURI, ORISSA",ODISHA,25,30,7.1,8.2,734,855,2013
1658,"NEAR RIVER KUSHABHADRA, PURI, ORISSA",ODISHA,26,26,7.1,7.9,390,850,2013
1825,PATNA,Bihar,30,30,7.6,7.6,1130,1130,2013
1826,PATNA,Bihar,29,29,7.5,7.5,25,25,2013
1827,PATNA,Bihar,28,28,7.2,7.2,532,532,2013
1828,PATNA,Bihar,28,28,7.4,7.4,662,662,2013
1829,PATNA,Bihar,28,28,8.2,8.2,580,580,2013
1830,MUZAFFARPUR,Bihar,30,30,7.5,7.5,771,771,2013
1831,MUZAFFARPUR,Bihar,31,31,7.6,7.6,1271,1271,2013
1832,BEGUSARAI,Bihar,25,26,7.4,7.6,,,2013
1833,BEGUSARAI,Bihar,25,26,7.3,7.6,,,2013
1834,PURNEA,Bihar,26,26,7.5,7.5,,,2013
1835,PURNEA,Bihar,26,26,7.4,7.5,,,2013
1836,BEGUSARAI,Bihar,25,28,7.4,7.8,,,2013
1837,BEGUSARAI,Bihar,28,28,7.4,7.8,,,2013
1838,MUNGER,Bihar,26,28,7.2,7.6,,,2013
1839,MUNGER,Bihar,26,28,7.4,7.6,,,2013
1840,MOTIHARI,Bihar,36,36,7.6,7.6,339,339,2013
1841,GAYA,Bihar,31,31,8.2,8.2,735,735,2013
1842,GAYA,Bihar,28,28,8.2,8.2,425,425,2013
1843,RAJGIR,Bihar,30,30,8,8,534,534,2013
1844,"CHAPRA (SPECIFY LOCATION), BIHAR",Bihar,23,23,7.7,7.7,,,2013
2576,AURANGABAD,Bihar,26,31,7.4,8.2,672,672,2013
2577,ARRARIA,Bihar,24,29,7.1,7.5,,,2013
2578,BHOJPUR,Bihar,21,30,7.4,7.7,676,1140,2013
2579,WELL AT BUXAR,Bihar,23,29,7.4,7.4,515,691,2013
2580,BHABHUA,Bihar,28,30,7.5,7.6,782,1210,2013
2581,WELL-1 AT DARBHANGA,Bihar,28,30,7.8,7.8,576,793,2013
2582,WELL-2 AT DARBHANGA,Bihar,24,24,7.8,7.8,469,598,2013
2583,"WELL-1 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",Bihar,23,23,7.8,7.8,612,612,2013
2584,"WELL-2 AT GOPALGANJ (SPECIFY LOCATION), BIHAR",Bihar,30,30,8,8,562,562,2013
2585,JAHANABAD,Bihar,25,26,7.4,7.8,516,516,2013
2586,KATIHAR,Bihar,25,26,7.5,7.6,,,2013
2587,KHAGARIA,Bihar,24,26,7.4,7.6,,,2013
2588,KISHANGANJ,Bihar,24,28,7.6,7.6,,,2013
2589,MADHEPURA,Bihar,26,30,7.7,7.7,,,2013
2590,WELL AT MADHUBANI,Bihar,32,32,8,8,568,592,2013
2591,WELL-1 AT NALANDA,Bihar,30,30,8.6,8.6,640,640,2013
2592,WELL-2 AT NALANDA,Bihar,30,30,8.2,8.2,530,530,2013
2593,NAWADAH,Bihar,25,28,7.4,7.5,548,548,2013
2594,SAHARSA,Bihar,28,31,7.6,7.7,,,2013
2595,SAMASTIPUR,Bihar,28,28,7.7,7.7,524,1125,2013
2596,SITAMARHI,Bihar,23,23,7.7,7.7,565,565,2013
2597,"SIWAN (SPECIFY LOCATION), BIHAR",Bihar,32,32,7.8,7.8,525,525,2013
2598,WELL-1 ROHTAS,Bihar,30,30,7.4,7.4,716,716,2013
2599,WELL-2 ROHTAS,Bihar,28,28,7.5,7.5,538,538,2013
2600,VAISHALI,Bihar,23,23,7.5,7.5,984,984,2013
3138,ARRAH (SPECIFY LOCATION),Bihar,24,30,7.5,7.6,576,649,2013
3139,ARARIA (SPECIFY LOCATION),Bihar,26,28,7.6,7.6,,,2013
3140,BETTIAH (SPECIFY LOCATION),Bihar,30,30,7.2,7.2,1200,1200,2013
3141,BODHGAYA (SPECIFY LOCATION),Bihar,28,28,8,8,568,568,2013
3142,BIKRAMGANJ (SPECIFY LOCATION),Bihar,33,33,8.2,8.2,623,623,2013
3143,BAGAHA (SPECIFY LOCATION),Bihar,28,28,6.8,6.8,1980,1980,2013
3144,BARH (SPECIFY LOCATION),Bihar,25,29,7.4,7.6,,,2013
3145,DEHRI ON SONE (SPECIFY LOCATION),Bihar,29,29,8.4,8.4,557,557,2013
3146,DUMRAON (SPECIFY LOCATION),Bihar,22,30,7.9,7.9,456,677,2013
3147,JAYNAGAR (SPECIFY LOCATION),Bihar,24,31,8.2,8.2,996,996,2013
3148,JAMALPUR (SPECIFY LOCATION),Bihar,26,28,7.4,7.7,,,2013
3149,KUDRA (SPECIFY LOCATION),Bihar,32,32,8.2,8.2,568,568,2013
3150,MANER (SPECIFY LOCATION),Bihar,22,29,7.5,7.6,567,781,2013
3151,MOHANIA (SPECIFY LOCATION),Bihar,22,30,6.9,7.1,809,1110,2013
3152,NARKATIAGANJ (SPECIFY LOCATION),Bihar,28,28,7.5,7.5,342,342,2013
3153,PIRO (SPECIFY LOCATION),Bihar,34,34,8,8,682,682,2013
3154,RAMKUND GAYA (SPECIFY LOCATION),Bihar,30,30,8.4,8.4,648,648,2013
3155,SUPUAL (SPECIFY LOCATION),Bihar,27,28,7.4,7.6,,,2013
3156,SAMASTIPUR (SPECIFY LOCATION),Bihar,28,31,7.3,7.3,590,1200,2013
3157,SULTANGANJ (SPECIFY LOCATION),Bihar,25,26,7.2,7.6,,,2013
3158,SHERGHATI (SPECIFY LOCATION),Bihar,32,32,8.4,8.4,715,715,2013
3159,SHAHPUR (SPECIFY LOCATION),Bihar,23,30,7.3,7.6,612,880,2013
3161,KATIHAR (SPECIFY LOCATION),Bihar,25,26,7.4,7.5,,,2013
3162,VAISHALI (SPECIFY LOCATION),Bihar,29,29,7.5,7.5,918,918,2013
2759,"DUGWELL AT GAGHWAL(KATHUA DISTT), J&K",Jammu & Kashmir,14,27,6.4,6.8,460,487,2013
2760,"MALADHAR TALAB(POND)HATLI (KATHUA), J&K",Jammu & Kashmir,13,28,6.2,6.8,312,320,2013
2761,"TUBE WELL KATHUA SICOP INDUSTRIAL AREA KATHUA, J&K",Jammu & Kashmir,12,28,6.2,6.2,92,92,2013
2762,"R.S. PURA TEHSIL, JAMMU, J&K",Jammu & Kashmir,11,26,8.1,8.5,1800,2000,2013
